timestamp,open,high,low,close,volume,symbol,exchange_name
2023-07-01 00:00:00+00:00,1934.36,1943.44,1910.65,1923.17,344.4993,ETH/USDT,binanceus
2023-07-02 00:00:00+00:00,1924.98,1958.38,1890.19,1936.43,1217.6277,ETH/USDT,binanceus
2023-07-03 00:00:00+00:00,1936.43,1975.0,1934.49,1955.5,978.2319,ETH/USDT,binanceus
2023-07-04 00:00:00+00:00,1956.36,1966.0,1932.0,1937.26,634.5126,ETH/USDT,binanceus
2023-07-05 00:00:00+00:00,1937.67,1942.5,1895.27,1911.72,756.2086,ETH/USDT,binanceus
2023-07-06 00:00:00+00:00,1911.58,1953.96,1847.22,1848.77,1595.0315,ETH/USDT,binanceus
2023-07-07 00:00:00+00:00,1846.9,1877.29,1834.34,1871.68,955.1634,ETH/USDT,binanceus
2023-07-08 00:00:00+00:00,1870.85,1872.84,1842.76,1863.72,462.4133,ETH/USDT,binanceus
2023-07-09 00:00:00+00:00,1863.78,1878.38,1856.76,1864.0,489.3589,ETH/USDT,binanceus
2023-07-10 00:00:00+00:00,1862.51,1904.7,1850.0,1881.17,760.3062,ETH/USDT,binanceus
2023-07-11 00:00:00+00:00,1881.17,1890.18,1863.32,1877.2,582.9863,ETH/USDT,binanceus
2023-07-12 00:00:00+00:00,1877.13,1901.14,1865.0,1871.97,721.3065,ETH/USDT,binanceus
2023-07-13 00:00:00+00:00,1872.31,2012.71,1863.28,2000.52,1755.1932,ETH/USDT,binanceus
2023-07-14 00:00:00+00:00,2002.96,2024.41,1899.38,1935.77,2510.7798,ETH/USDT,binanceus
2023-07-15 00:00:00+00:00,1937.72,1945.12,1925.71,1931.4,519.2221,ETH/USDT,binanceus
2023-07-16 00:00:00+00:00,1931.4,1942.86,1915.11,1920.96,581.567,ETH/USDT,binanceus
2023-07-17 00:00:00+00:00,1920.97,1935.38,1874.17,1912.29,1107.9675,ETH/USDT,binanceus
2023-07-18 00:00:00+00:00,1912.71,1917.96,1878.89,1896.7,1019.7032,ETH/USDT,binanceus
2023-07-19 00:00:00+00:00,1898.4,1921.76,1883.09,1889.11,1068.5419,ETH/USDT,binanceus
2023-07-20 00:00:00+00:00,1889.11,1928.51,1878.66,1890.19,1185.7702,ETH/USDT,binanceus
2023-07-21 00:00:00+00:00,1890.38,1904.9,1884.51,1892.77,766.5631,ETH/USDT,binanceus
2023-07-22 00:00:00+00:00,1891.46,1897.36,1854.45,1866.46,490.4387,ETH/USDT,binanceus
2023-07-23 00:00:00+00:00,1867.12,1903.88,1858.76,1887.04,365.6753,ETH/USDT,binanceus
2023-07-24 00:00:00+00:00,1888.99,1890.89,1835.11,1849.71,680.2688,ETH/USDT,binanceus
2023-07-25 00:00:00+00:00,1850.71,1867.94,1845.03,1857.14,538.7519,ETH/USDT,binanceus
2023-07-26 00:00:00+00:00,1857.14,1887.0,1848.81,1872.22,719.177,ETH/USDT,binanceus
2023-07-27 00:00:00+00:00,1872.47,1885.87,1855.78,1860.96,547.8686,ETH/USDT,binanceus
2023-07-28 00:00:00+00:00,1860.96,1882.78,1857.27,1874.53,463.4916,ETH/USDT,binanceus
2023-07-29 00:00:00+00:00,1874.53,1885.61,1869.0,1880.02,303.3862,ETH/USDT,binanceus
2023-07-30 00:00:00+00:00,1880.11,1884.5,1850.0,1860.96,417.7418,ETH/USDT,binanceus
2023-07-31 00:00:00+00:00,1861.02,1876.09,1850.74,1855.81,612.5581,ETH/USDT,binanceus
2023-08-01 00:00:00+00:00,1857.18,1874.27,1813.1,1873.45,838.1141,ETH/USDT,binanceus
2023-08-02 00:00:00+00:00,1873.85,1878.99,1821.55,1839.5,528.8945,ETH/USDT,binanceus
2023-08-03 00:00:00+00:00,1839.31,1858.82,1825.69,1836.0,403.4522,ETH/USDT,binanceus
2023-08-04 00:00:00+00:00,1835.46,1850.99,1817.78,1830.7,501.8116,ETH/USDT,binanceus
2023-08-05 00:00:00+00:00,1830.69,1838.68,1827.85,1836.38,174.539,ETH/USDT,binanceus
2023-08-06 00:00:00+00:00,1836.36,1837.76,1826.56,1829.92,182.1568,ETH/USDT,binanceus
2023-08-07 00:00:00+00:00,1830.47,1845.99,1802.08,1829.24,468.938,ETH/USDT,binanceus
2023-08-08 00:00:00+00:00,1829.24,1874.73,1826.73,1856.71,602.8984,ETH/USDT,binanceus
2023-08-09 00:00:00+00:00,1856.7,1871.66,1846.36,1856.2,309.3811,ETH/USDT,binanceus
2023-08-10 00:00:00+00:00,1856.2,1865.68,1845.66,1853.38,299.6762,ETH/USDT,binanceus
2023-08-11 00:00:00+00:00,1853.27,1857.02,1839.12,1848.8,243.5748,ETH/USDT,binanceus
2023-08-12 00:00:00+00:00,1848.79,1853.81,1846.02,1850.01,118.6632,ETH/USDT,binanceus
2023-08-13 00:00:00+00:00,1849.68,1861.54,1834.04,1840.49,399.4096,ETH/USDT,binanceus
2023-08-14 00:00:00+00:00,1840.51,1856.39,1835.16,1844.59,389.0847,ETH/USDT,binanceus
2023-08-15 00:00:00+00:00,1845.7,1848.09,1814.7,1828.82,467.0502,ETH/USDT,binanceus
2023-08-16 00:00:00+00:00,1828.89,1831.84,1799.46,1807.97,459.7004,ETH/USDT,binanceus
2023-08-17 00:00:00+00:00,1807.73,1810.14,1635.02,1681.96,1793.7136,ETH/USDT,binanceus
2023-08-18 00:00:00+00:00,1682.69,1698.92,1643.32,1661.94,905.171,ETH/USDT,binanceus
2023-08-19 00:00:00+00:00,1662.13,1695.53,1654.79,1669.84,379.2198,ETH/USDT,binanceus
2023-08-20 00:00:00+00:00,1669.81,1693.62,1662.59,1684.98,246.1283,ETH/USDT,binanceus
2023-08-21 00:00:00+00:00,1685.54,1687.49,1647.16,1667.26,417.0027,ETH/USDT,binanceus
2023-08-22 00:00:00+00:00,1667.85,1669.39,1591.0,1634.29,951.9198,ETH/USDT,binanceus
2023-08-23 00:00:00+00:00,1635.62,1700.63,1629.28,1680.24,744.0905,ETH/USDT,binanceus
2023-08-24 00:00:00+00:00,1680.18,1683.22,1638.13,1660.91,498.4634,ETH/USDT,binanceus
2023-08-25 00:00:00+00:00,1660.95,1675.73,1635.72,1654.35,515.2342,ETH/USDT,binanceus
2023-08-26 00:00:00+00:00,1654.29,1655.3,1644.01,1647.7,113.4996,ETH/USDT,binanceus
2023-08-27 00:00:00+00:00,1646.55,1659.9,1646.14,1658.18,186.0733,ETH/USDT,binanceus
2023-08-28 00:00:00+00:00,1658.18,1663.31,1626.06,1653.59,479.6784,ETH/USDT,binanceus
2023-08-29 00:00:00+00:00,1652.84,1745.7,1640.64,1728.73,884.5254,ETH/USDT,binanceus
2023-08-30 00:00:00+00:00,1728.73,1732.04,1696.79,1705.67,203.5924,ETH/USDT,binanceus
2023-08-31 00:00:00+00:00,1705.15,1726.1,1631.21,1646.74,714.1932,ETH/USDT,binanceus
2023-09-01 00:00:00+00:00,1646.54,1654.05,1603.27,1628.14,431.3226,ETH/USDT,binanceus
2023-09-02 00:00:00+00:00,1629.53,1643.97,1627.42,1637.8,133.2446,ETH/USDT,binanceus
2023-09-03 00:00:00+00:00,1637.78,1645.43,1625.81,1635.28,168.3825,ETH/USDT,binanceus
2023-09-04 00:00:00+00:00,1636.49,1643.97,1617.08,1631.0,336.697,ETH/USDT,binanceus
2023-09-05 00:00:00+00:00,1631.15,1647.58,1610.93,1634.18,302.1823,ETH/USDT,binanceus
2023-09-06 00:00:00+00:00,1634.32,1666.81,1610.68,1633.43,468.0933,ETH/USDT,binanceus
2023-09-07 00:00:00+00:00,1632.39,1659.0,1624.15,1648.71,224.5276,ETH/USDT,binanceus
2023-09-08 00:00:00+00:00,1648.76,1658.2,1617.39,1636.93,206.4262,ETH/USDT,binanceus
2023-09-09 00:00:00+00:00,1636.87,1637.68,1630.83,1635.47,57.1463,ETH/USDT,binanceus
2023-09-10 00:00:00+00:00,1635.82,1635.82,1602.0,1617.2,277.4168,ETH/USDT,binanceus
2023-09-11 00:00:00+00:00,1618.25,1618.81,1532.45,1552.13,879.7925,ETH/USDT,binanceus
2023-09-12 00:00:00+00:00,1550.83,1624.42,1549.42,1593.29,479.3765,ETH/USDT,binanceus
2023-09-13 00:00:00+00:00,1593.29,1617.71,1581.72,1607.36,246.2718,ETH/USDT,binanceus
2023-09-14 00:00:00+00:00,1607.82,1643.01,1607.36,1626.45,305.5212,ETH/USDT,binanceus
2023-09-15 00:00:00+00:00,1626.45,1652.67,1611.94,1642.0,274.1088,ETH/USDT,binanceus
2023-09-16 00:00:00+00:00,1641.9,1651.66,1631.64,1635.04,118.2235,ETH/USDT,binanceus
2023-09-17 00:00:00+00:00,1635.04,1635.04,1612.55,1621.93,165.4792,ETH/USDT,binanceus
2023-09-18 00:00:00+00:00,1621.98,1668.57,1605.89,1637.23,395.2745,ETH/USDT,binanceus
2023-09-19 00:00:00+00:00,1636.01,1660.96,1627.09,1643.51,233.8121,ETH/USDT,binanceus
2023-09-20 00:00:00+00:00,1642.22,1648.9,1608.31,1622.99,334.6571,ETH/USDT,binanceus
2023-09-21 00:00:00+00:00,1621.91,1625.69,1567.97,1585.32,263.3194,ETH/USDT,binanceus
2023-09-22 00:00:00+00:00,1584.81,1602.12,1578.0,1593.66,140.3304,ETH/USDT,binanceus
2023-09-23 00:00:00+00:00,1592.65,1598.12,1587.31,1593.34,96.4413,ETH/USDT,binanceus
2023-09-24 00:00:00+00:00,1594.42,1600.71,1573.26,1580.11,106.4299,ETH/USDT,binanceus
2023-09-25 00:00:00+00:00,1579.66,1596.82,1564.75,1588.32,295.5339,ETH/USDT,binanceus
2023-09-26 00:00:00+00:00,1588.78,1598.71,1580.02,1593.81,161.1903,ETH/USDT,binanceus
2023-09-27 00:00:00+00:00,1594.24,1632.65,1584.21,1598.77,293.5494,ETH/USDT,binanceus
2023-09-28 00:00:00+00:00,1598.74,1667.71,1597.6,1653.8,444.2176,ETH/USDT,binanceus
2023-09-29 00:00:00+00:00,1652.57,1687.33,1648.9,1668.41,329.8483,ETH/USDT,binanceus
2023-09-30 00:00:00+00:00,1667.05,1689.09,1666.16,1670.9,216.7671,ETH/USDT,binanceus
2023-10-01 00:00:00+00:00,1670.68,1735.0,1668.78,1733.1,269.7231,ETH/USDT,binanceus
2023-10-02 00:00:00+00:00,1728.9,1742.71,1644.61,1663.21,727.3603,ETH/USDT,binanceus
2023-10-03 00:00:00+00:00,1663.01,1670.15,1645.08,1657.88,342.0037,ETH/USDT,binanceus
2023-10-04 00:00:00+00:00,1658.01,1658.01,1628.73,1647.96,182.0004,ETH/USDT,binanceus
2023-10-05 00:00:00+00:00,1646.72,1654.05,1611.76,1611.76,288.9425,ETH/USDT,binanceus
2023-10-06 00:00:00+00:00,1612.35,1660.16,1611.03,1645.83,361.1775,ETH/USDT,binanceus
2023-10-07 00:00:00+00:00,1646.14,1648.17,1631.0,1634.43,216.196,ETH/USDT,binanceus
2023-10-08 00:00:00+00:00,1633.34,1641.05,1617.95,1633.81,120.893,ETH/USDT,binanceus
2023-10-09 00:00:00+00:00,1633.75,1636.48,1554.89,1579.72,407.4818,ETH/USDT,binanceus
2023-10-10 00:00:00+00:00,1579.66,1594.35,1553.15,1568.21,339.0672,ETH/USDT,binanceus
2023-10-11 00:00:00+00:00,1568.55,1578.0,1548.86,1565.47,540.8772,ETH/USDT,binanceus
2023-10-12 00:00:00+00:00,1565.49,1567.95,1522.32,1540.14,368.9122,ETH/USDT,binanceus
2023-10-13 00:00:00+00:00,1539.95,1574.22,1537.8,1548.57,264.704,ETH/USDT,binanceus
2023-10-14 00:00:00+00:00,1552.02,1560.64,1545.2,1555.3,82.5784,ETH/USDT,binanceus
2023-10-15 00:00:00+00:00,1555.3,1564.0,1549.27,1556.24,124.5505,ETH/USDT,binanceus
2023-10-16 00:00:00+00:00,1557.16,1626.44,1554.65,1599.99,845.5834,ETH/USDT,binanceus
2023-10-17 00:00:00+00:00,1599.99,1601.06,1552.62,1565.94,341.0853,ETH/USDT,binanceus
2023-10-18 00:00:00+00:00,1565.96,1584.84,1556.54,1564.13,167.8499,ETH/USDT,binanceus
2023-10-19 00:00:00+00:00,1561.96,1573.41,1542.03,1567.0,261.9368,ETH/USDT,binanceus
2023-10-20 00:00:00+00:00,1566.18,1621.55,1562.27,1604.05,561.1947,ETH/USDT,binanceus
2023-10-21 00:00:00+00:00,1605.07,1640.0,1592.62,1629.05,445.9188,ETH/USDT,binanceus
2023-10-22 00:00:00+00:00,1630.51,1661.54,1621.49,1661.29,255.3187,ETH/USDT,binanceus
2023-10-23 00:00:00+00:00,1661.51,1784.94,1654.31,1761.61,1192.506,ETH/USDT,binanceus
2023-10-24 00:00:00+00:00,1762.83,1850.0,1757.31,1785.54,1319.9722,ETH/USDT,binanceus
2023-10-25 00:00:00+00:00,1783.88,1807.76,1760.01,1786.58,714.6382,ETH/USDT,binanceus
2023-10-26 00:00:00+00:00,1786.0,1860.0,1764.31,1800.44,711.4195,ETH/USDT,binanceus
2023-10-27 00:00:00+00:00,1802.0,1802.96,1747.89,1778.03,318.9157,ETH/USDT,binanceus
2023-10-28 00:00:00+00:00,1778.03,1799.79,1770.81,1777.08,138.7611,ETH/USDT,binanceus
2023-10-29 00:00:00+00:00,1773.9,1810.65,1763.22,1795.82,220.1371,ETH/USDT,binanceus
2023-10-30 00:00:00+00:00,1797.2,1829.7,1779.07,1808.57,483.3278,ETH/USDT,binanceus
2023-10-31 00:00:00+00:00,1809.7,1817.87,1782.55,1814.98,363.3701,ETH/USDT,binanceus
2023-11-01 00:00:00+00:00,1814.84,1855.58,1783.44,1845.9,651.2786,ETH/USDT,binanceus
2023-11-02 00:00:00+00:00,1846.58,1874.69,1788.0,1800.72,604.7416,ETH/USDT,binanceus
2023-11-03 00:00:00+00:00,1800.72,1834.23,1781.74,1830.98,301.3564,ETH/USDT,binanceus
2023-11-04 00:00:00+00:00,1832.84,1866.42,1823.69,1855.38,353.6137,ETH/USDT,binanceus
2023-11-05 00:00:00+00:00,1856.26,1911.55,1844.72,1892.71,853.9645,ETH/USDT,binanceus
2023-11-06 00:00:00+00:00,1892.54,1913.46,1870.28,1900.8,439.684,ETH/USDT,binanceus
2023-11-07 00:00:00+00:00,1901.36,1904.54,1850.65,1886.39,526.4034,ETH/USDT,binanceus
2023-11-08 00:00:00+00:00,1886.39,1903.11,1874.0,1888.61,391.6756,ETH/USDT,binanceus
2023-11-09 00:00:00+00:00,1888.0,2132.2,1883.0,2121.32,2649.4758,ETH/USDT,binanceus
2023-11-10 00:00:00+00:00,2119.56,2137.24,2066.11,2078.0,852.2736,ETH/USDT,binanceus
2023-11-11 00:00:00+00:00,2078.01,2088.78,2033.08,2051.42,756.4639,ETH/USDT,binanceus
2023-11-12 00:00:00+00:00,2052.46,2066.64,2021.97,2044.51,269.1027,ETH/USDT,binanceus
2023-11-13 00:00:00+00:00,2046.57,2117.61,2030.32,2054.98,907.0979,ETH/USDT,binanceus
2023-11-14 00:00:00+00:00,2055.17,2063.76,1961.0,1979.43,642.6826,ETH/USDT,binanceus
2023-11-15 00:00:00+00:00,1979.92,2061.44,1968.64,2060.03,795.7866,ETH/USDT,binanceus
2023-11-16 00:00:00+00:00,2060.02,2090.11,1941.0,1962.08,1689.4174,ETH/USDT,binanceus
2023-11-17 00:00:00+00:00,1962.43,1989.22,1912.33,1959.02,472.5594,ETH/USDT,binanceus
2023-11-18 00:00:00+00:00,1961.8,1970.83,1923.43,1960.52,250.3654,ETH/USDT,binanceus
2023-11-19 00:00:00+00:00,1963.48,2014.68,1944.32,2011.62,370.3886,ETH/USDT,binanceus
2023-11-20 00:00:00+00:00,2013.69,2061.0,1994.58,2020.53,670.5093,ETH/USDT,binanceus
2023-11-21 00:00:00+00:00,2021.97,2034.31,1935.53,1938.09,689.8401,ETH/USDT,binanceus
2023-11-22 00:00:00+00:00,1935.19,2088.0,1931.62,2064.05,828.888,ETH/USDT,binanceus
2023-11-23 00:00:00+00:00,2063.69,2085.65,2040.06,2063.03,401.0987,ETH/USDT,binanceus
2023-11-24 00:00:00+00:00,2062.83,2130.94,2059.77,2081.63,595.1295,ETH/USDT,binanceus
2023-11-25 00:00:00+00:00,2081.09,2090.11,2066.49,2083.77,288.0283,ETH/USDT,binanceus
2023-11-26 00:00:00+00:00,2083.34,2094.13,2037.66,2063.68,237.1936,ETH/USDT,binanceus
2023-11-27 00:00:00+00:00,2063.24,2071.41,1990.0,2026.75,337.0369,ETH/USDT,binanceus
2023-11-28 00:00:00+00:00,2028.78,2073.68,1995.95,2049.79,455.1534,ETH/USDT,binanceus
2023-11-29 00:00:00+00:00,2049.79,2074.06,2020.0,2030.27,315.0084,ETH/USDT,binanceus
2023-11-30 00:00:00+00:00,2029.47,2054.44,2022.28,2050.4,252.0336,ETH/USDT,binanceus
2023-12-01 00:00:00+00:00,2053.39,2104.19,2045.45,2086.18,824.8716,ETH/USDT,binanceus
2023-12-02 00:00:00+00:00,2086.71,2178.0,2086.37,2162.06,634.9864,ETH/USDT,binanceus
2023-12-03 00:00:00+00:00,2162.3,2211.94,2149.82,2191.22,349.08137,ETH/USDT,binanceus
2023-12-04 00:00:00+00:00,2193.52,2271.73,2192.84,2242.26,709.28527,ETH/USDT,binanceus
2023-12-05 00:00:00+00:00,2242.17,2309.04,2190.35,2296.53,727.61739,ETH/USDT,binanceus
2023-12-06 00:00:00+00:00,2292.95,2311.51,2221.1,2233.38,732.6592,ETH/USDT,binanceus
2023-12-07 00:00:00+00:00,2233.38,2372.97,2230.0,2356.2,865.33101,ETH/USDT,binanceus
2023-12-08 00:00:00+00:00,2354.79,2384.23,2339.06,2359.11,628.1611,ETH/USDT,binanceus
2023-12-09 00:00:00+00:00,2359.73,2400.0,2330.01,2339.79,745.4948,ETH/USDT,binanceus
2023-12-10 00:00:00+00:00,2339.79,2373.41,2322.91,2352.3,378.2582,ETH/USDT,binanceus
2023-12-11 00:00:00+00:00,2352.52,2354.37,2157.56,2226.63,1027.1113,ETH/USDT,binanceus
2023-12-12 00:00:00+00:00,2225.69,2243.28,2167.86,2203.76,347.512,ETH/USDT,binanceus
2023-12-13 00:00:00+00:00,2204.07,2282.68,2147.0,2261.97,540.9405,ETH/USDT,binanceus
2023-12-14 00:00:00+00:00,2261.79,2331.25,2237.26,2315.87,501.8939,ETH/USDT,binanceus
2023-12-15 00:00:00+00:00,2316.08,2318.5,2212.82,2217.76,300.296,ETH/USDT,binanceus
2023-12-16 00:00:00+00:00,2219.18,2263.15,2211.62,2229.56,198.1921,ETH/USDT,binanceus
2023-12-17 00:00:00+00:00,2229.0,2248.7,2195.0,2196.92,230.3741,ETH/USDT,binanceus
2023-12-18 00:00:00+00:00,2197.98,2223.49,2117.96,2218.91,639.9832,ETH/USDT,binanceus
2023-12-19 00:00:00+00:00,2219.87,2253.28,2137.05,2179.38,375.8351,ETH/USDT,binanceus
2023-12-20 00:00:00+00:00,2180.67,2264.4,2159.08,2201.03,545.7627,ETH/USDT,binanceus
2023-12-21 00:00:00+00:00,2202.75,2276.65,2183.7,2240.11,485.5378,ETH/USDT,binanceus
2023-12-22 00:00:00+00:00,2239.07,2340.76,2231.88,2326.43,871.1944,ETH/USDT,binanceus
2023-12-23 00:00:00+00:00,2324.27,2329.86,2267.34,2307.59,359.3945,ETH/USDT,binanceus
2023-12-24 00:00:00+00:00,2309.25,2325.55,2247.92,2263.72,477.6734,ETH/USDT,binanceus
2023-12-25 00:00:00+00:00,2264.37,2302.27,2254.27,2272.21,292.0462,ETH/USDT,binanceus
2023-12-26 00:00:00+00:00,2272.21,2275.23,2185.72,2232.35,419.2747,ETH/USDT,binanceus
2023-12-27 00:00:00+00:00,2231.99,2385.14,2213.93,2372.18,831.688,ETH/USDT,binanceus
2023-12-28 00:00:00+00:00,2372.2,2441.29,2336.0,2339.83,947.0934,ETH/USDT,binanceus
2023-12-29 00:00:00+00:00,2342.83,2384.3,2257.34,2298.84,665.4514,ETH/USDT,binanceus
2023-12-30 00:00:00+00:00,2298.84,2323.0,2268.52,2293.4,242.9651,ETH/USDT,binanceus
2023-12-31 00:00:00+00:00,2290.87,2320.0,2262.86,2280.61,239.4432,ETH/USDT,binanceus
2024-01-01 00:00:00+00:00,2281.01,2344.36,2266.9,2340.0,377.6724,ETH/USDT,binanceus
2024-01-02 00:00:00+00:00,2339.56,2425.21,2338.42,2355.61,831.554,ETH/USDT,binanceus
2024-01-03 00:00:00+00:00,2356.13,2384.23,2166.1,2209.05,1146.7729,ETH/USDT,binanceus
2024-01-04 00:00:00+00:00,2210.1,2292.56,2203.44,2269.13,414.1951,ETH/USDT,binanceus
2024-01-05 00:00:00+00:00,2264.16,2274.6,2206.87,2265.47,358.3367,ETH/USDT,binanceus
2024-01-06 00:00:00+00:00,2265.46,2267.85,2215.44,2236.14,162.3968,ETH/USDT,binanceus
2024-01-07 00:00:00+00:00,2238.54,2256.68,2206.54,2222.5,276.4265,ETH/USDT,binanceus
2024-01-08 00:00:00+00:00,2220.29,2356.61,2170.0,2332.51,794.165,ETH/USDT,binanceus
2024-01-09 00:00:00+00:00,2331.39,2375.08,2244.7,2345.06,859.0646,ETH/USDT,binanceus
2024-01-10 00:00:00+00:00,2347.32,2632.59,2341.48,2578.95,2582.22457,ETH/USDT,binanceus
2024-01-11 00:00:00+00:00,2579.11,2693.3,2566.94,2619.5,1566.99447,ETH/USDT,binanceus
2024-01-12 00:00:00+00:00,2617.56,2708.42,2459.55,2525.43,1284.8594,ETH/USDT,binanceus
2024-01-13 00:00:00+00:00,2521.32,2588.31,2498.31,2576.5,446.6697,ETH/USDT,binanceus
